Amount, BHeap Insert, BHeap Pop, PQueue Insert, PQueue Pop
428000, 0.110266, 1.89e-06, 0.0732274, 6.5e-07
429000, 0.110483, 9.9e-07, 0.0733756, 7.4e-07
430000, 0.110707, 1.76e-06, 0.0735137, 6.4e-07
431000, 0.110946, 1.62e-06, 0.0736309, 7.4e-07
432000, 0.111157, 2.8e-06, 0.0737443, 6.9e-07
433000, 0.111389, 1.03e-06, 0.0738594, 6.6e-07
434000, 0.111607, 1.02e-06, 0.0739749, 6.5e-07
435000, 0.111821, 9.2e-07, 0.0740958, 6.8e-07
436000, 0.112048, 1.18e-06, 0.0742405, 9.8e-07
437000, 0.112264, 1.19e-06, 0.0743895, 1.98e-06
438000, 0.112481, 1.22e-06, 0.074651, 9.3e-07
439000, 0.112717, 1.37e-06, 0.0747797, 6.9e-07
440000, 0.112928, 9.9e-07, 0.0748977, 7.6e-07
441000, 0.11315, 1.02e-06, 0.0750165, 6.9e-07
442000, 0.113374, 2.02e-06, 0.0751336, 7.2e-07
443000, 0.113604, 1.5e-06, 0.0752503, 6.8e-07
444000, 0.113832, 8.9e-07, 0.0753812, 6.5e-07
445000, 0.114063, 9.5e-07, 0.0755069, 7.9e-07
446000, 0.114282, 1.04e-06, 0.0756657, 7.6e-07
447000, 0.114499, 1.01e-06, 0.0757852, 7e-07
448000, 0.114739, 2.66e-06, 0.0759004, 7.3e-07
449000, 0.114964, 2e-06, 0.0760177, 6.1e-07
450000, 0.115188, 1.31e-06, 0.0761505, 7.4e-07
451000, 0.115414, 9.5e-07, 0.0762729, 2.08e-06
452000, 0.115624, 1.05e-06, 0.0764422, 1.04e-06
453000, 0.115854, 1.06e-06, 0.0765998, 9.1e-07
454000, 0.116074, 1.07e-06, 0.0767356, 6.7e-07
455000, 0.116293, 9.4e-07, 0.0768498, 6.4e-07
456000, 0.11653, 9.3e-07, 0.076965, 7.9e-07
457000, 0.116747, 1.07e-06, 0.0770849, 7.3e-07
458000, 0.11696, 1.24e-06, 0.0772022, 7.8e-07
459000, 0.117197, 9.9e-07, 0.0773394, 8.1e-07
460000, 0.117413, 1.12e-06, 0.0775198, 7.4e-07
461000, 0.117632, 1.05e-06, 0.0776396, 6.8e-07
462000, 0.117928, 4.83e-06, 0.0777544, 6.3e-07
463000, 0.118315, 1.46e-06, 0.0778735, 7.8e-07
464000, 0.11855, 1.49e-06, 0.078003, 7.3e-07
465000, 0.118787, 9.6e-07, 0.0781188, 7e-07
466000, 0.119028, 1.18e-06, 0.0783048, 1.55e-06
467000, 0.119326, 1.31e-06, 0.0784446, 7.1e-07
468000, 0.119584, 1.34e-06, 0.078557, 8.1e-07
469000, 0.119851, 1.26e-06, 0.0787381, 7.7e-07
470000, 0.12016, 2.17e-06, 0.0788641, 6.9e-07
471000, 0.120381, 1e-06, 0.0789807, 6.3e-07
472000, 0.120606, 1.19e-06, 0.0791661, 1.09e-06
473000, 0.120832, 1.07e-06, 0.0793583, 7.2e-07
474000, 0.121183, 1.12e-06, 0.079495, 1.49e-06
475000, 0.121421, 9.7e-07, 0.0797817, 9.3e-07
476000, 0.121664, 1.29e-06, 0.0799559, 1.48e-06
477000, 0.121898, 1.28e-06, 0.0801236, 9.9e-07
478000, 0.122113, 1.01e-06, 0.0802855, 9.9e-07
479000, 0.122351, 1.98e-06, 0.0806063, 1e-06
480000, 0.122579, 9.8e-07, 0.0807716, 9.8e-07
481000, 0.122803, 1.86e-06, 0.0809319, 9.6e-07
482000, 0.123088, 9.1e-07, 0.0812045, 7.8e-07
483000, 0.123316, 9.4e-07, 0.0813424, 1e-06
484000, 0.123535, 9.8e-07, 0.081541, 9.5e-07
485000, 0.123785, 1.14e-06, 0.0817197, 8.9e-07
486000, 0.123996, 1.05e-06, 0.0818879, 9.4e-07
487000, 0.124294, 1.78e-06, 0.0820761, 9e-07
488000, 0.124559, 1.33e-06, 0.0822517, 8.3e-07
489000, 0.124881, 1.31e-06, 0.0824364, 7.9e-07
490000, 0.125117, 9.8e-07, 0.0826284, 9e-07
491000, 0.125331, 1.39e-06, 0.0828344, 7.4e-07
492000, 0.125552, 1.28e-06, 0.0830026, 8.5e-07
493000, 0.125797, 1.47e-06, 0.0831974, 7.1e-07
494000, 0.126033, 1.06e-06, 0.0833735, 7.7e-07
495000, 0.126256, 1.29e-06, 0.0834915, 7.8e-07
496000, 0.126482, 1.65e-06, 0.0836089, 6.6e-07
497000, 0.126728, 1.87e-06, 0.0837247, 7.9e-07
498000, 0.12695, 1.52e-06, 0.0838249, 8.5e-07
499000, 0.127348, 4.11e-06, 0.0839662, 7.5e-07
500000, 0.127899, 1.91e-06, 0.0840968, 8.3e-07
501000, 0.128418, 1.69e-06, 0.0842152, 9.1e-07
502000, 0.128767, 1.17e-06, 0.0843371, 7.5e-07
503000, 0.129002, 1.46e-06, 0.0844557, 9e-07
504000, 0.129242, 9.9e-07, 0.0846212, 9.1e-07
505000, 0.129493, 1.05e-06, 0.0848049, 8.8e-07
506000, 0.129729, 1.08e-06, 0.0849859, 9e-07
507000, 0.129987, 1.32e-06, 0.0851337, 7.2e-07
508000, 0.13021, 1.06e-06, 0.085253, 6.4e-07
509000, 0.130466, 1.33e-06, 0.0853692, 7.5e-07
510000, 0.130758, 1.26e-06, 0.0854859, 7.7e-07
511000, 0.131015, 1.34e-06, 0.0856022, 7e-07
512000, 0.131278, 1.19e-06, 0.0857175, 6.8e-07
513000, 0.131577, 1.64e-06, 0.0858533, 8.3e-07
514000, 0.131887, 1.43e-06, 0.0859913, 8.9e-07
515000, 0.132184, 2.77e-06, 0.086122, 1.53e-06
516000, 0.13249, 1.36e-06, 0.0863044, 8e-07
517000, 0.132766, 2.68e-06, 0.0864308, 6.1e-07
518000, 0.133053, 1.32e-06, 0.0865473, 6.8e-07
519000, 0.133326, 1.3e-06, 0.0867693, 1.05e-06
520000, 0.133591, 1.2e-06, 0.0869278, 6.5e-07
521000, 0.134063, 2.11e-06, 0.0870753, 8.4e-07
522000, 0.134477, 1.49e-06, 0.0872502, 1.74e-06
523000, 0.134759, 1.42e-06, 0.0873914, 9.7e-07
524000, 0.13506, 1.28e-06, 0.0875528, 6.9e-07
525000, 0.135367, 1.2e-06, 0.0885265, 9.5e-07
526000, 0.135638, 1.3e-06, 0.0889219, 1.84e-06
527000, 0.135911, 1.21e-06, 0.0891745, 9.9e-07
528000, 0.136206, 1.83e-06, 0.0893397, 7.7e-07
529000, 0.13648, 1.35e-06, 0.0894834, 8.1e-07
530000, 0.136809, 1.32e-06, 0.111814, 7.9e-07
531000, 0.137116, 2.72e-06, 0.111948, 7.6e-07
532000, 0.137404, 1.25e-06, 0.112067, 7.5e-07
533000, 0.137703, 2.09e-06, 0.112183, 7.5e-07
534000, 0.137983, 1.89e-06, 0.112298, 7.8e-07
535000, 0.138299, 1.19e-06, 0.112414, 7e-07
536000, 0.138562, 4.14e-06, 0.112529, 7.7e-07
537000, 0.138812, 1.4e-06, 0.112646, 7.1e-07
538000, 0.13915, 1.65e-06, 0.112771, 8e-07
539000, 0.139441, 2.56e-06, 0.112888, 8.4e-07
540000, 0.139729, 1.02e-06, 0.113005, 9.8e-07
541000, 0.140047, 2.46e-06, 0.113122, 6.5e-07
542000, 0.140326, 1.52e-06, 0.113238, 8.3e-07
543000, 0.14061, 2.4e-06, 0.113342, 7.4e-07
544000, 0.140932, 1.82e-06, 0.113458, 6.6e-07
545000, 0.141191, 1.31e-06, 0.113575, 6.6e-07
546000, 0.14145, 1.18e-06, 0.113724, 1.52e-06
547000, 0.14172, 1.01e-06, 0.113863, 7.4e-07
548000, 0.142011, 1.57e-06, 0.113981, 6.6e-07
549000, 0.142268, 1.3e-06, 0.114098, 6.5e-07
550000, 0.142532, 1.18e-06, 0.114217, 6.4e-07
551000, 0.142845, 3.39e-06, 0.114331, 6.4e-07
552000, 0.143097, 1.24e-06, 0.114447, 7.5e-07
553000, 0.143374, 2.19e-06, 0.114582, 6.4e-07
554000, 0.143635, 2.86e-06, 0.1147, 6.4e-07
555000, 0.143935, 2.28e-06, 0.114822, 6.7e-07
556000, 0.144198, 3.29e-06, 0.114939, 6.9e-07
557000, 0.144455, 1.22e-06, 0.115054, 7.6e-07
558000, 0.144812, 1.32e-06, 0.115158, 9.9e-07
559000, 0.145076, 1.53e-06, 0.115274, 7.4e-07
560000, 0.145325, 1.12e-06, 0.115391, 6.5e-07
561000, 0.145646, 1.61e-06, 0.115511, 1.27e-06
562000, 0.145908, 1.48e-06, 0.115674, 1.1e-06
563000, 0.146171, 1.38e-06, 0.115851, 7.9e-07
564000, 0.146518, 1.31e-06, 0.116001, 1.24e-06
565000, 0.146773, 1.1e-06, 0.116206, 1.1e-06
566000, 0.147029, 1.18e-06, 0.116396, 1.54e-06
567000, 0.147359, 2.86e-06, 0.116591, 6.7e-07
568000, 0.147838, 2.46e-06, 0.116736, 1.32e-06
569000, 0.148107, 1.93e-06, 0.116927, 8.9e-07
570000, 0.148421, 1.98e-06, 0.117138, 7.5e-07
571000, 0.148699, 1.26e-06, 0.117259, 6.5e-07
572000, 0.148978, 1.42e-06, 0.117386, 7.5e-07
573000, 0.149224, 1.75e-06, 0.117546, 9.9e-07
574000, 0.149662, 3.75e-06, 0.117734, 1e-06
575000, 0.149971, 1.57e-06, 0.11792, 8.9e-07
576000, 0.150278, 2.04e-06, 0.118085, 8.5e-07
577000, 0.150538, 1.63e-06, 0.118204, 6.4e-07
578000, 0.150809, 1.53e-06, 0.118387, 1.64e-06
579000, 0.151069, 1.16e-06, 0.118705, 1.12e-06
580000, 0.151373, 1.67e-06, 0.118863, 9.9e-07
581000, 0.1518, 2.23e-06, 0.119025, 8.1e-07
582000, 0.152186, 2.03e-06, 0.119144, 7.5e-07
583000, 0.152515, 1.67e-06, 0.119267, 1.51e-06
584000, 0.152803, 1.94e-06, 0.119429, 8e-07
585000, 0.153063, 2.56e-06, 0.119576, 1.55e-06
586000, 0.153358, 1.58e-06, 0.119751, 1.12e-06
587000, 0.153641, 2.64e-06, 0.119943, 1.08e-06
588000, 0.1539, 1.65e-06, 0.120094, 8.2e-07
589000, 0.154175, 1.23e-06, 0.120221, 1e-06
590000, 0.154482, 1.87e-06, 0.120382, 7.4e-07
591000, 0.154735, 2.67e-06, 0.1205, 7.7e-07
592000, 0.155019, 1.27e-06, 0.120715, 1.12e-06
593000, 0.155298, 1.29e-06, 0.121096, 1.13e-06
594000, 0.155563, 2.78e-06, 0.121618, 1.07e-06
595000, 0.155848, 1.13e-06, 0.121792, 1.06e-06
596000, 0.15613, 1.89e-06, 0.121964, 9.8e-07
597000, 0.156433, 1.09e-06, 0.122124, 9.7e-07
598000, 0.156704, 2.39e-06, 0.1223, 9.7e-07
599000, 0.156964, 1.14e-06, 0.122458, 1.03e-06
600000, 0.157242, 1.35e-06, 0.122614, 9.1e-07
601000, 0.157505, 1.13e-06, 0.122768, 1.04e-06
602000, 0.157773, 1.23e-06, 0.122929, 8.6e-07
603000, 0.158052, 1.49e-06, 0.123129, 9.4e-07
604000, 0.158344, 1.27e-06, 0.123308, 8.8e-07
605000, 0.158607, 1.1e-06, 0.123579, 1.77e-06
606000, 0.158857, 1.27e-06, 0.123797, 1.22e-06
607000, 0.159158, 1.75e-06, 0.123996, 1.06e-06
608000, 0.15942, 1.2e-06, 0.124185, 1.07e-06
609000, 0.159689, 1.33e-06, 0.124395, 1.61e-06
610000, 0.159967, 1.53e-06, 0.124565, 1.29e-06
611000, 0.160234, 2.35e-06, 0.124754, 7.1e-07
612000, 0.160553, 6.31e-06, 0.124878, 7.4e-07
613000, 0.160828, 1.28e-06, 0.125073, 1.21e-06
614000, 0.161078, 1.19e-06, 0.125292, 1.09e-06
615000, 0.161361, 1.46e-06, 0.125464, 9.4e-07
616000, 0.161664, 1.69e-06, 0.125665, 1.09e-06
617000, 0.16193, 1.18e-06, 0.125859, 1.03e-06
618000, 0.162213, 1.22e-06, 0.126038, 1.17e-06
619000, 0.162484, 1.19e-06, 0.126218, 8.1e-07
620000, 0.162756, 1.28e-06, 0.12641, 7.4e-07
621000, 0.163032, 1.29e-06, 0.12661, 1.14e-06
622000, 0.163293, 1.59e-06, 0.126773, 9.5e-07
623000, 0.163593, 1.11e-06, 0.126957, 1.09e-06
624000, 0.163861, 1.43e-06, 0.127141, 1.51e-06
625000, 0.164125, 1.12e-06, 0.127315, 9.5e-07
626000, 0.164425, 1.4e-06, 0.127515, 9.9e-07
627000, 0.164738, 1.33e-06, 0.127809, 1.4e-06
628000, 0.165001, 1.68e-06, 0.128203, 1.14e-06
629000, 0.165449, 2.46e-06, 0.128482, 9.6e-07
630000, 0.165855, 1.92e-06, 0.12864, 9.6e-07
631000, 0.166255, 1.91e-06, 0.12884, 9.66e-06
632000, 0.166651, 2.83e-06, 0.129047, 1.17e-06
633000, 0.167085, 1.88e-06, 0.129193, 7.4e-07
634000, 0.167499, 1.85e-06, 0.129322, 1.08e-06
635000, 0.167942, 1.75e-06, 0.129451, 7.3e-07
636000, 0.168456, 1.78e-06, 0.129612, 1.21e-06
637000, 0.168944, 2.04e-06, 0.129881, 8.1e-07
638000, 0.169422, 2.42e-06, 0.130004, 7.8e-07
639000, 0.169811, 3.02e-06, 0.130128, 8.7e-07
640000, 0.170266, 2.2e-06, 0.130311, 1.66e-06
641000, 0.170703, 1.99e-06, 0.130506, 9.9e-07
642000, 0.171076, 1.59e-06, 0.131921, 1.583e-05
643000, 0.171401, 1.63e-06, 0.132607, 1.15e-06
644000, 0.171737, 1.81e-06, 0.132921, 1.64e-06
645000, 0.172035, 1.36e-06, 0.133761, 9.6e-07
646000, 0.172331, 1.3e-06, 0.133932, 1.07e-06
647000, 0.17259, 1.23e-06, 0.134093, 9.8e-07
648000, 0.172865, 1.58e-06, 0.134233, 8.1e-07
649000, 0.173148, 1.93e-06, 0.13444, 7.6e-07
650000, 0.173421, 1.57e-06, 0.13457, 9.2e-07
651000, 0.173688, 1.72e-06, 0.134685, 6.9e-07
652000, 0.173983, 2.12e-06, 0.134801, 7.1e-07
653000, 0.174248, 1.56e-06, 0.134916, 6.7e-07
654000, 0.174535, 1.29e-06, 0.135034, 2.39e-06
655000, 0.174823, 1.68e-06, 0.13515, 6.4e-07
656000, 0.175088, 1.16e-06, 0.135267, 6.9e-07
657000, 0.175352, 1.26e-06, 0.135452, 7.2e-07
658000, 0.175637, 1.21e-06, 0.135569, 6.3e-07
659000, 0.17591, 1.2e-06, 0.135684, 7.1e-07
660000, 0.176167, 1.32e-06, 0.135822, 7.1e-07
661000, 0.176449, 1.12e-06, 0.135937, 6.7e-07
662000, 0.176729, 1.55e-06, 0.136055, 6.5e-07
663000, 0.177014, 1.27e-06, 0.136158, 7.5e-07
664000, 0.177286, 1.25e-06, 0.136328, 5.46e-06
665000, 0.177535, 1.35e-06, 0.136591, 1.07e-06
666000, 0.177815, 1.25e-06, 0.13677, 1.31e-06
667000, 0.178065, 1.41e-06, 0.137014, 8.2e-07
668000, 0.178326, 1.38e-06, 0.137146, 1.09e-06
669000, 0.178609, 2.08e-06, 0.137332, 7.16e-06
670000, 0.178868, 1.49e-06, 0.137598, 1.15e-06
671000, 0.179136, 1.36e-06, 0.137806, 1.06e-06
672000, 0.17941, 9.5e-07, 0.137981, 1.34e-06
673000, 0.179694, 1.22e-06, 0.138177, 1.23e-06
674000, 0.179953, 1.38e-06, 0.138356, 1.14e-06
675000, 0.180231, 2.15e-06, 0.138538, 1.06e-06
676000, 0.180498, 1.15e-06, 0.138719, 8.8e-07
677000, 0.180759, 1.27e-06, 0.138896, 9e-07
678000, 0.181092, 5.02e-06, 0.139065, 1.21e-06
679000, 0.181503, 4.32e-06, 0.139239, 9.1e-07
680000, 0.181802, 3.12e-06, 0.139421, 1.03e-06
681000, 0.182116, 1.41e-06, 0.139601, 1.15e-06
682000, 0.182385, 2.39e-06, 0.139782, 8.9e-07
683000, 0.182662, 1.21e-06, 0.140096, 1.48e-06
684000, 0.182921, 1.43e-06, 0.14027, 9.9e-07
685000, 0.183196, 1.3e-06, 0.14044, 8.3e-07
686000, 0.183476, 1.16e-06, 0.14057, 7.3e-07
687000, 0.183743, 1.15e-06, 0.140687, 6.5e-07
688000, 0.184049, 1.82e-06, 0.140806, 8.9e-07
689000, 0.184332, 1.17e-06, 0.141084, 8.3e-07
690000, 0.184591, 1.27e-06, 0.14121, 7.1e-07
691000, 0.184846, 1.03e-06, 0.141327, 7.1e-07
692000, 0.185132, 1.33e-06, 0.141445, 7.5e-07
693000, 0.185386, 1.41e-06, 0.141562, 6.7e-07
694000, 0.185648, 1.23e-06, 0.141666, 6.8e-07
695000, 0.185938, 1.3e-06, 0.141781, 9.9e-07
696000, 0.186202, 1.3e-06, 0.141931, 7.6e-07
697000, 0.186478, 1.3e-06, 0.142045, 6.8e-07
698000, 0.186731, 1.26e-06, 0.142162, 6.3e-07
699000, 0.186997, 1.27e-06, 0.142279, 6.6e-07
700000, 0.18728, 1.34e-06, 0.142398, 7.2e-07
701000, 0.187527, 1.21e-06, 0.142515, 6.6e-07
702000, 0.187795, 1.76e-06, 0.142631, 7.1e-07
703000, 0.188064, 2.13e-06, 0.142748, 6.8e-07
704000, 0.188336, 1.41e-06, 0.142919, 7.6e-07
705000, 0.188596, 2.41e-06, 0.143039, 6.3e-07
706000, 0.188875, 1.16e-06, 0.143155, 6.9e-07
707000, 0.189136, 1.06e-06, 0.143271, 6.8e-07
708000, 0.189409, 1.29e-06, 0.143387, 6.6e-07
709000, 0.189684, 1.35e-06, 0.14349, 6.9e-07
710000, 0.189948, 1.2e-06, 0.143623, 7e-07
711000, 0.19021, 2.05e-06, 0.143755, 6.7e-07
712000, 0.190579, 1.3e-06, 0.143874, 7.1e-07
713000, 0.190845, 1.26e-06, 0.143989, 7.9e-07
714000, 0.191101, 1.21e-06, 0.144152, 7.2e-07
715000, 0.191395, 1.24e-06, 0.144272, 6.8e-07
716000, 0.191651, 1.15e-06, 0.14439, 6.6e-07
717000, 0.191928, 1.29e-06, 0.144563, 1.07e-06
718000, 0.192213, 1.31e-06, 0.14472, 1.19e-06
719000, 0.192467, 1.18e-06, 0.144859, 6.7e-07
720000, 0.192751, 1.46e-06, 0.144976, 6.7e-07
721000, 0.193009, 1.11e-06, 0.145091, 7.1e-07
722000, 0.193276, 1.17e-06, 0.145206, 7.1e-07
723000, 0.19355, 1.29e-06, 0.145325, 6.1e-07
724000, 0.193802, 1.12e-06, 0.145427, 6.5e-07
725000, 0.194091, 3.5e-06, 0.145561, 9.7e-07
726000, 0.194428, 1.34e-06, 0.145947, 1.06e-06
727000, 0.194707, 4.13e-06, 0.146129, 7.4e-07
728000, 0.195028, 1.44e-06, 0.14625, 6.4e-07
729000, 0.195344, 1.33e-06, 0.146368, 8.9e-07
730000, 0.195612, 1.16e-06, 0.146545, 1.29e-06
731000, 0.195871, 2.28e-06, 0.146712, 1.58e-06
732000, 0.196191, 1.21e-06, 0.146848, 8.1e-07
733000, 0.196459, 1.35e-06, 0.146968, 1.03e-06
734000, 0.196791, 2.23e-06, 0.147132, 1.02e-06
735000, 0.19722, 1.76e-06, 0.147289, 1.28e-06
736000, 0.197565, 1.85e-06, 0.147472, 7.5e-07
737000, 0.197866, 1.68e-06, 0.147632, 7.1e-07
738000, 0.19813, 1.38e-06, 0.147749, 7.5e-07
739000, 0.198382, 2.13e-06, 0.147851, 6.3e-07
740000, 0.19866, 1.14e-06, 0.147968, 6.5e-07
741000, 0.198941, 1.46e-06, 0.148083, 6.6e-07
742000, 0.199194, 1.25e-06, 0.1482, 7.2e-07
743000, 0.19949, 1.45e-06, 0.148319, 6.7e-07
744000, 0.199748, 1.23e-06, 0.148435, 6.3e-07
745000, 0.200064, 1.41e-06, 0.148628, 7.5e-07
746000, 0.200365, 1.24e-06, 0.148751, 7.1e-07
747000, 0.200624, 1.08e-06, 0.148866, 6.7e-07
748000, 0.200891, 1.29e-06, 0.148981, 6.7e-07
749000, 0.201164, 1.23e-06, 0.149096, 6.7e-07
750000, 0.201445, 1.46e-06, 0.149211, 6.6e-07
751000, 0.201728, 1.2e-06, 0.149328, 6.2e-07
752000, 0.201993, 1.51e-06, 0.149458, 1.01e-06
753000, 0.202268, 1.16e-06, 0.149626, 8.9e-07
754000, 0.202556, 1.9e-06, 0.149778, 1.53e-06
755000, 0.202813, 1.76e-06, 0.149913, 7.4e-07
756000, 0.203086, 1.73e-06, 0.150035, 6.1e-07
757000, 0.203368, 1.31e-06, 0.150152, 6.2e-07
758000, 0.203645, 1.45e-06, 0.150268, 6.9e-07
759000, 0.203931, 1.26e-06, 0.150421, 1.01e-06
760000, 0.204222, 1.85e-06, 0.1506, 1.56e-06
761000, 0.204494, 1.06e-06, 0.150738, 6.6e-07
762000, 0.204764, 1.34e-06, 0.150867, 7.4e-07
763000, 0.205049, 1.77e-06, 0.15101, 1.59e-06
764000, 0.205319, 1.21e-06, 0.151184, 8.2e-07
765000, 0.205572, 1.33e-06, 0.151365, 8.9e-07
766000, 0.205855, 1.23e-06, 0.15153, 1.01e-06
767000, 0.206115, 1.39e-06, 0.151749, 1.15e-06
768000, 0.206376, 1.32e-06, 0.152392, 1.33e-06
769000, 0.206653, 3.66e-06, 0.152555, 8.8e-07
770000, 0.206927, 2.65e-06, 0.152888, 8.9e-07
771000, 0.207207, 1.94e-06, 0.153115, 1.26e-06
772000, 0.207467, 1.08e-06, 0.153338, 1.04e-06
773000, 0.207728, 1.31e-06, 0.153495, 8.8e-07
774000, 0.208016, 1.3e-06, 0.153613, 6.6e-07
775000, 0.208272, 1.16e-06, 0.153728, 6.9e-07
776000, 0.208538, 2.04e-06, 0.153843, 7.9e-07
777000, 0.208891, 8.26e-06, 0.15396, 6.3e-07
778000, 0.209309, 1.89e-06, 0.154091, 7e-07
779000, 0.209745, 1.94e-06, 0.154325, 9.8e-07
780000, 0.210068, 1.48e-06, 0.154498, 9.4e-07
781000, 0.210335, 1.36e-06, 0.154697, 1.06e-06
782000, 0.210604, 2.13e-06, 0.154884, 7.7e-07
783000, 0.210876, 1.11e-06, 0.155002, 6.9e-07
784000, 0.211149, 1.57e-06, 0.155106, 2.35e-06
785000, 0.211406, 2.84e-06, 0.155231, 6.5e-07
786000, 0.211695, 1.36e-06, 0.155348, 7.2e-07
787000, 0.211966, 1.26e-06, 0.155465, 6.8e-07
788000, 0.21224, 1.6e-06, 0.155583, 6.2e-07
789000, 0.212527, 2.62e-06, 0.155742, 1.47e-06
790000, 0.212811, 1.33e-06, 0.155958, 9.4e-07
791000, 0.213271, 1.95e-06, 0.156134, 8.3e-07
792000, 0.213557, 1.46e-06, 0.1563, 1.05e-06
793000, 0.213818, 1.31e-06, 0.156494, 7.3e-07
794000, 0.21411, 1.34e-06, 0.156657, 7.6e-07
795000, 0.214377, 1.46e-06, 0.156828, 1.06e-06
796000, 0.21466, 1.24e-06, 0.157123, 1.09e-06
797000, 0.214934, 1.26e-06, 0.15732, 1.11e-06
798000, 0.215183, 1.36e-06, 0.157602, 9.9e-07
799000, 0.215458, 1.2e-06, 0.157749, 1.32e-06
800000, 0.215729, 5.05e-06, 0.157962, 8.6e-07
801000, 0.215985, 1.23e-06, 0.158092, 7.8e-07
802000, 0.216261, 1.38e-06, 0.158211, 7.5e-07
803000, 0.216538, 1.14e-06, 0.158329, 7e-07
804000, 0.216798, 1.29e-06, 0.158449, 1.15e-06
805000, 0.217072, 1.17e-06, 0.158571, 7.6e-07
806000, 0.217329, 1.23e-06, 0.158686, 7.2e-07
807000, 0.217601, 1.13e-06, 0.158811, 1.42e-06
808000, 0.217869, 1.08e-06, 0.159039, 9.4e-07
809000, 0.218134, 1.23e-06, 0.159216, 8.4e-07
810000, 0.2184, 1.71e-06, 0.159413, 6.9e-07
811000, 0.218679, 1.3e-06, 0.159533, 6.8e-07
812000, 0.218986, 1.25e-06, 0.15969, 9.8e-07
813000, 0.219249, 1.19e-06, 0.159885, 1.01e-06
814000, 0.219534, 1.21e-06, 0.160029, 8.1e-07
815000, 0.219793, 1.23e-06, 0.16016, 6.8e-07
816000, 0.220047, 1.84e-06, 0.160275, 6.8e-07
817000, 0.220335, 1.01e-06, 0.160413, 8.2e-07
818000, 0.220607, 1.2e-06, 0.160612, 9.4e-07
819000, 0.220884, 1.06e-06, 0.16101, 1.63e-06
820000, 0.221211, 1.39e-06, 0.161214, 8.4e-07
821000, 0.221472, 1.21e-06, 0.161387, 1.02e-06
822000, 0.221756, 1.49e-06, 0.16157, 1.54e-06
823000, 0.222068, 1.74e-06, 0.161783, 9.9e-07
824000, 0.222338, 1.82e-06, 0.161947, 9e-07
825000, 0.222645, 1.67e-06, 0.1621, 9.4e-07
826000, 0.222904, 1.24e-06, 0.162261, 8.1e-07
827000, 0.223177, 1.25e-06, 0.162411, 1.51e-06
828000, 0.223471, 1.28e-06, 0.162605, 1.12e-06
829000, 0.223724, 1.37e-06, 0.16286, 8.5e-07
830000, 0.224063, 1.73e-06, 0.163016, 1.52e-06
831000, 0.224374, 1.96e-06, 0.163191, 1.01e-06
832000, 0.224641, 1.14e-06, 0.163336, 9.1e-07
833000, 0.224908, 1.14e-06, 0.163454, 8e-07
834000, 0.225188, 1.15e-06, 0.16357, 8e-07
835000, 0.225472, 1.61e-06, 0.163716, 6.7e-07
836000, 0.225756, 1.21e-06, 0.163849, 1.64e-06
837000, 0.226062, 1.98e-06, 0.164028, 1.06e-06
838000, 0.22635, 1.8e-06, 0.16416, 1.13e-06
839000, 0.226621, 1.69e-06, 0.16436, 1.53e-06
840000, 0.226933, 1.19e-06, 0.164542, 9e-07
841000, 0.227198, 1.22e-06, 0.164739, 9.6e-07
842000, 0.227493, 1.99e-06, 0.164909, 8.7e-07
843000, 0.227797, 1.49e-06, 0.165066, 7.3e-07
844000, 0.228053, 1.17e-06, 0.16517, 7e-07
845000, 0.2284, 4.55e-06, 0.165287, 7.6e-07
846000, 0.228776, 2.46e-06, 0.165441, 7.3e-07
847000, 0.22913, 1.31e-06, 0.165709, 7.6e-07
848000, 0.229439, 1.27e-06, 0.165834, 7.5e-07
849000, 0.229736, 1.32e-06, 0.165957, 7e-07
850000, 0.230014, 1.12e-06, 0.166074, 6.6e-07
851000, 0.230294, 2.54e-06, 0.16619, 7.1e-07
852000, 0.230549, 1.85e-06, 0.166305, 6.4e-07
853000, 0.230828, 1.65e-06, 0.166421, 6.9e-07
854000, 0.231102, 1.72e-06, 0.16656, 6.9e-07
855000, 0.231381, 1.27e-06, 0.166678, 6.9e-07
856000, 0.231667, 1.26e-06, 0.166794, 6.4e-07
857000, 0.23194, 1.22e-06, 0.16691, 6.8e-07
858000, 0.232202, 1.15e-06, 0.167026, 6.3e-07
859000, 0.232486, 1.32e-06, 0.167128, 6.2e-07
860000, 0.232758, 1.68e-06, 0.167261, 7.9e-07
861000, 0.233032, 1.4e-06, 0.167399, 7e-07
862000, 0.233299, 1.2e-06, 0.1676, 9.2e-07
863000, 0.233567, 1.16e-06, 0.167887, 5.03e-06
864000, 0.233825, 1.15e-06, 0.168094, 1.07e-06
865000, 0.234095, 1.19e-06, 0.168262, 1.11e-06
866000, 0.234355, 2.55e-06, 0.168466, 1.04e-06
867000, 0.234608, 2.89e-06, 0.16863, 9.6e-07
868000, 0.234884, 2.16e-06, 0.168792, 9.5e-07
869000, 0.235153, 2.13e-06, 0.168957, 9.3e-07
870000, 0.235414, 1.17e-06, 0.169117, 9.6e-07
871000, 0.235689, 2.64e-06, 0.169342, 9.7e-07
872000, 0.235954, 2.81e-06, 0.169505, 8.7e-07
873000, 0.236232, 2.78e-06, 0.169666, 9.4e-07
874000, 0.236523, 2.82e-06, 0.169807, 9.8e-07
875000, 0.23679, 2.11e-06, 0.170046, 8.4e-07
876000, 0.237081, 1.27e-06, 0.170272, 8.1e-07
